name,dp_cost,dp_rating,dp_taste_rating,dp_env_rating,dp_service_rating,dp_comment_num,dp_recommendation_dish,dp_comment_keywords,dp_top3_comments,address,location,type,tel,cost,rating,opentime_today,opentime_week,tag
南台香饭堂(羲和商业广场店),23.0,3.6,3.6,3.7,3.6,82.0,"糖醋里脊,蒸鸡蛋,毛豆炒丝瓜,秘制小鸡腿,辣炒土豆丝","{""味道赞"":16, ""服务热情"":12, ""环境很好"":12, ""装修精美"":11, ""菜品丰富"":9, ""干净整洁"":9, ""价格实惠"":7, ""性价比高"":7, ""主食赞"":3, ""午餐"":11}","[(""2025-05-17"", ""死贵 青豆虾仁卖 15 里面就一个虾仁 我吃的是金子吗""), (""2025-05-03"", ""宫保鸡丁很鲜 充电宝扣费不合理，半小时不到扣 1 小时费用""), (""2025-03-24"", ""排骨冬瓜汤已经没有了，仅剩一些和冬瓜，打菜人员硬从汤桶底部捞了 3 块骨头也要收 6 元卖给我，再一个辣椒炒肉的肉片已经干的咬不动，西红柿炒蛋也是偏生，米饭也是一塌糊涂，吃完后没过 15 分钟已经开始拉肚子窜稀，你这生意真是做绝了"")]",中山路286号(近漫咖啡和酵墅),"118.785565,32.054281",餐饮服务;中餐厅;中餐厅,15305179579,,4.5,10:00-14:30 16:00-20:30,周一至周日 10:00-14:30，16:00-20:30,
老时光精菜馆(倍格硅巷店),100.0,3.6,3.6,3.5,3.5,19.0,酸菜羊肉,"{""味道赞"":26, ""肉嫩"":22, ""主食赞"":18, ""分量足"":11, ""口感赞"":11, ""上菜快"":4, ""午餐"":17, ""弄堂小店"":10, ""工作餐"":4, ""约会圣地"":1}","[(""2025-05-27"", ""慕名而来下午一点刚过，人流量不算大。网购了水煮肉片，老板特意问是否要辣，我说不要，结果上来的就是这样，还能看到辣椒粉。我以为不辣也就这样，吃得我吸溜吸溜的直咋舌，直到隔壁桌上来一碗清汤寡水的水煮鱼，心里不平衡了，看来老板习惯性发问根本没把顾客的回答当回事。肉片挺多，且较咸，而除去肉片的其他（米线和菜）口味是偏淡的，可能肉片腌制的时间长了点吧。整体来说不惊艳，和乐业村的贵州米线相比虽然评分相差不多，但质量高下立现，还是有段距离的。""), (""2025-05-10"", ""[薄荷] 环境：珠江路金鹰旁边的巷子里，店面不是很大，几张桌子，但是干净整洁。[服务铃] 服务：老板娘很热情，是一家人开的店，两个小朋友在里面写作业呢。口味：米线种类多，口味真不错，还有可口的免费小菜！挺值得推荐的一家店 推荐：番茄鸡柳米线 花生米泡萝卜""), (""2025-05-08"", ""到这边已经是忙碌一天后的夜晚了，八点，老板在吃饭了，但还是很快速的给我们端来两碗米线。水煮肉片满嫩的，也很入味，要的微辣，辣度合适，旁边的干辣椒粉很香。就是有点咸，吃完回家了喝了一瓶冰牛奶。队友喜清淡，所以是原味鸡汤味道，都是不扫兴的人，吃什么都是很开心的。这个点，来吃的人也不少。"")]",鼓楼街3号(鼓楼地铁站6号口步行210米),"118.780519,32.059310",餐饮服务;中餐厅;中餐厅,,,4.2,09:30-22:00,周一至周日 09:30-22:00,
贵州米线(吉兆花园店),20.0,4.2,4.2,4.1,4.2,132.0,"水煮肉片米线,水煮鸡柳米线,酸菜肉片米线,辣子鸡干拌米线,酸菜鸡柳米线,酸菜牛柳米线,酸菜腰片米线,番茄鸡柳米线,番茄肥牛米线,现烫肉片干拌米线","{""味道赞: 26"", ""肉嫩: 22"", ""主食赞: 18"", ""分量足: 11"", ""口感赞: 11"", ""上菜快: 4"", ""午餐: 17"", ""弄堂小店: 10"", ""工作餐: 4"", ""约会圣地: 1""}","[(""2025年5月27日"", ""慕名而来下午一点刚过，人流量不算大。网购了水煮肉片，老板特意问是否要辣，我说不要，结果上来的就是这样，还能看到辣椒粉。我以为不辣也就这样，吃得我吸溜吸溜的直咋舌，直到隔壁桌上来一碗清汤寡水的水煮鱼，心里不平衡了，看来老板习惯性发问根本没把顾客的回答当回事，肉片挺多，且较咸，而除去肉片的其他（米线和菜）口味是偏淡的，可能肉片腌制的时间长了点吧。整体来说不惊艳，和乐业村的贵州米线相比虽然评分相差不多，但质量高下立现，还是有段距离的。""), (""2025年5月10日"", ""[薄荷]环境：珠江路金鹰旁边的小巷子里，店面不是很大，几张桌子，但是干净整洁。 [服务铃]服务：老板娘很热情，是一家三口开的店，两个小朋友在里面写作业呢。 口味：米线种类多，口味真不错，还有可口的免费小菜！ 很值得推荐的一家店 推荐：番茄劲爆米线 花生米泡萝卜""), (""2025年5月8日"", ""到这边已经是忙碌一天后的夜晚了，八点，老板在吃饭了，但还是很快速的给我们端来两碗米线，水煮肉片漏漏的，也很入味，要的微辣，辣度合适。旁边的干拌辣椒很香，就是有点咸，吃完回家了喝了一瓶冰牛奶。队友喜清淡，所以是原味鸡汤味道，都是下扫兴的人，吃什么都是很开心的。这个点，来吃的人也不少。"")]",唱经楼西街7号吉兆花园,"118.785110,32.052331",餐饮服务;中餐厅;中餐厅,15151884883,,4.2,08:30-21:00,周一至周日 08:30-21:00,贵州米线
古堡老陈烤串(羲和商业广场店),74.0,4.2,4.3,4.2,4.2,356.0,"牛横膈馍,老陈拿手的猪夹羊,牛上脑串,猪夹羊,芝士焗红薯,黄油玉米,猪油饭,掌中宝,解腻小菜,牛肉河粉","{""甜品健康: 14"", ""饮品券: 12"", ""主食赞: 7"", ""不用排队: 4"", ""上菜快: 4"", ""深夜食堂: 7"", ""巷子里小店: 4"", ""文艺清新: 3"", ""朋友聚餐: 3"", ""分量少: 3""}","[(""2025年5月25日"", ""餐厅位置很容易找，这家店口味很好，食物超级好吃，菜量超级丰富，牛腩单物质超所值。""), (""2025年5月10日"", ""在市区的白羊店，上串速度极快，吃肉的瞬间泡腹。\n「牛磺摸摸」写评价才发现没点五花肉！！但好像也是熏醒了🐮牛肉汁水丰富，嫩度刚好\n「松板肉」中规中矩，肉质不错但松板肉更喜爱爱吃爱剥过的。\n...""), (""2025年5月3日"", ""来旅游想看试一试南京本地的特殊 特意挑了酒店附近的一家\n很清淡的烧烤牛肉的调料非常少几乎是原味 爱吃口重辣味的的不太习惯 摸摸糊糊口感很扎实 烤得很嫩有汁水\n西葫芦调味料反而感觉腌得有点太多了 掩盖了西葫芦本身有的清甜味"")]",中山路286号羲和商业广场F1层,"118.785641,32.054963",餐饮服务;中餐厅;特色/地方风味餐厅,,,4.1,,,烤串
米村拌饭(金鹰珠江路店),31.0,4.3,4.3,4.3,4.3,693.0,"石锅拌饭,香辣鱿鱼,招牌安格斯肥牛,烤牛肉拌饭,芝士年糕鸡,金枪鱼挫饭,儿童烤牛肉拌饭,石板鸡蛋,芝士玉米,安格斯肥牛","{""口味赞: 153"", ""主食赞: 100"", ""海鲜棒: 75"", ""菜品不错: 61"", ""牛肉赞: 51"", ""分量足: 30"", ""上菜快: 28"", ""不用排队: 11"", ""工作餐: 28"", ""朋友聚餐: 6""}","[(""2025年5月21日"", ""那个铁锅鱿鱼挺好吃的，还有拌饭真的不要太好吃。我和朋友两个人一块去吃的，还好没有卡点饭点吃饭的人简直不要太多。下次还是得提前要不然我怕去晚了没有位置。真的是我喜欢的韩式拌饭，其实我感觉一个人吃有点多哈哈哈不过也能吃完。下次试试石锅鸡蛋。\n推荐: 石锅拌饭 香辣鱿鱼""), (""2025年5月18日"", ""很好吃！\n「芝士年糕鸡」酱料真的好吃耶，除了贵没毛病\n[服务铃]服务：阿姨服务很好，一整个培训有素\n推荐: 芝士年糕鸡""), (""2025年5月16日"", ""很好吃！南方人来南京发现有米村馆迫不及待来啦！，然后店员非常的热情有礼貌！！！很久没有遇见服务态度这么好的店铺了，赞赞。鱿鱼好吃我是加了一份胡萝卜，配菜米饭都跟不错，推荐推荐！\n推荐: 香辣鱿鱼"")]",珠江路1号金鹰珠江路购物中心B2F号商铺,"118.784596,32.051409",餐饮服务;快餐厅;快餐厅,17712917167,,4.9,09:30-21:00,周一至周日 09:30-21:00,"小酥肉,拌饭,牛肉拌饭,石锅拌饭,鱿鱼"
屠夫的女儿·食肉店(羲和商业广场店),105.0,4.2,4.3,4.2,4.2,1133.0,"五花肉山,芝士红薯泥,大口啃的屠夫手斧猪排,秘制猪油拌饭,自制小菜,屠夫的五花肉山,自制爽口开胃马蹄水,马来西亚肉骨茶汤,牛肉芝士春卷,整根猪肋排","{""上菜快: 23"", ""不用排队: 10"", ""停车方便: 4"", ""朋友聚餐: 29"", ""寻宝小店: 26"", ""深夜食堂: 15"", ""约会圣地: 11"", ""M现摘M: 8"", ""闺蜜要会: 7"", ""店内消毒: 1""}","[(""2025年5月18日"", ""我是想给老板写个匾面加文字的好的评，但问题在于他家实在是太太好吃了反应过来都吃光了，导致就没有美图，我从他家刚开业22年吃到25年，品质特别稳定特别好改，门口的烤串也是一流，烤的特别好吃，两个人由于太好吃吃了一份蜜汁排骨一份羊肉和一份肉山，推荐羊肉、排骨，再点一份他家蔬菜，口味鲜咸，赞啊！而且老板人很好，我将应聘兼职吃他家员工餐……""), (""2025年4月30日"", ""好吃的不得了，他家室外氛围感也很好，老板人态度也特别好，肉质特别的新鲜，不知道吃啥的时候就考虑来他家，每种肉都很好吃，建议每种都尝试一下，如果男孩子多的可以请他们家套餐真的很不错～玉米也是香香的～很棒～""), (""2025年4月28日"", ""肉串好吃，油脂丰富，香嫩可口。五花肉感觉是炸的不是烤的，还行吧"")]",中山路286号羲和商业广场F1层,"118.785751,32.054340",餐饮服务;中餐厅;中餐厅,,30.0,4.4,10:00-22:00,周一至周日 10:00-22:00,
鹿港美·台湾菜(珠江路金鹰店),,,,,,,,,,珠江路金鹰中心北馆4楼,"118.784549,32.051301",餐饮服务;中餐厅;中餐厅|生活服务;生活服务场所;生活服务场所,025-86531957,93.0,4.5,10:00-21:00,周一至周日 10:00-21:00,三杯鸡
潘家韩国料理(南阴阳营小区北区店),,,,,,,,,,上海路南阴阳营22号1单元101室月星餐厅旁边,"118.773848,32.055657",餐饮服务;外国餐厅;外国餐厅,13675111994;13913836531,60.0,4.5,10:00-21:00,周一至周日 10:00-21:00,"韩国料理,泡菜"
南京沉香鸭馆(汉口西路店),,,,,,,,,,汉口西路1号,"118.773660,32.054823",餐饮服务;中餐厅;中餐厅,15365270887,,4.3,,,
麻辣盛艳(金鹰天地店),,,,,,,,,,珠江路1号金鹰天地负1层,"118.784591,32.051280",餐饮服务;中餐厅;四川菜(川菜)|餐饮服务;休闲餐饮场所;休闲餐饮场所,025-87715513,52.0,4.6,10:00-21:00,周一至周日 10:00-21:00,"土豆条,鸡翅膀,精选厚五花肉,莴笋,藕片,金针菇,鸡脆骨,掌中宝,炝拌鲜腐竹,鱿鱼,红薯条,年糕,牛蛙,牛肉,海带,麻辣香锅"
老马牛肉面(上海路店),,,,,,,,,,上海路154号4幢106室,"118.774398,32.056953",餐饮服务;中餐厅;清真菜馆,025-83245638;18651804612,11.0,4.5,09:00-23:00,周一至周日 09:00-23:00,"炒刀削,红烧牛肉炒拉面,葱花大饼,新疆大盘鸡,葱油饼,青菜牛肉饭,番茄鸡蛋盖浇面,土豆牛肉盖浇面,凉拌羊肉,红烧鸡块饭,番茄鸡蛋饭,牛肉泡馍,孜然牛肉饭,鸡蛋炒拉面,羊排凉面,拉面,红烧牛肉,炒刀削面,牛肉面,大盘鸡,牛肉"
呆头鱼·无刺酸菜鱼(珠江路金鹰店),,,,,,,,,,同仁西街与同仁街交叉口西南80米珠江路金鹰负二层,"118.784568,32.051220",餐饮服务;快餐厅;快餐厅,17351777583,,4.0,09:00-22:00,周一至周日 09:00-22:00,"无刺酸菜鱼,酸汤肥牛,招牌酸菜鱼,招牌牛蛙,红烧牛蛙,鲜美美蛙,酸菜鱼"
老娘舅(金鹰购物中心店),,,,,,,,,,珠江路1号金鹰天地北馆负一楼老娘舅,"118.784785,32.051474",餐饮服务;快餐厅;快餐厅,025-88816127,27.0,4.2,10:00-20:30,周一至周日 10:00-20:30,"橙汁,茶树菇老鸭,江南红烧鱼,鱼肉狮子头,冰镇黄桃,水蒸蛋千张包,蜜汁鸡翅,杨梅汁,梅干菜扣肉,炖蛋,鱼饭,红烧鱼,蒸蛋,工作餐"
月星餐厅酸菜鱼(宁海路店)海洋酸菜鱼,,,,,,,,,,宁海路南阴阳营22号(靠近上海路路口),"118.773740,32.055629",餐饮服务;中餐厅;中餐厅,13512547639,30.0,4.5,10:00-21:00,周一至周日 10:00-21:00,酸菜鱼
大鼓米线(金鹰购物中心店),,,,,,,,,,珠江路1号金鹰北馆B2层,"118.784718,32.051339",餐饮服务;中餐厅;中餐厅,,,4.0,,,
和府捞面(金鹰北馆店),,,,,,,,,,新街口街道珠江路1号金鹰珠江路店B1层AB1-00056,"118.784629,32.051212",餐饮服务;快餐厅;快餐厅,15651968350;18852012010,50.0,4.3,10:00-22:00,周一至周日 10:00-22:00,"香肠,酸汤肥牛"
鱼酷活力烤鱼(金鹰购物中心店),,,,,,,,,,珠江路1号金鹰天地购物中心3层T302商铺,"118.784561,32.051136",餐饮服务;中餐厅;四川菜(川菜)|餐饮服务;中餐厅;海鲜酒楼|餐饮服务;休闲餐饮场所;休闲餐饮场所,025-88816067,83.0,4.6,10:00-21:00,周一至周日 10:00-21:00,烤鱼
新白鹿(珠江路金鹰店),,,,,,,,,,珠江路1号金鹰国际购物中心北馆4楼,"118.784569,32.051130",餐饮服务;中餐厅;中餐厅,025-88816989,76.0,4.7,10:30-14:00 16:30-21:00,"周一至周日 10:30-14:00,16:30-21:00","很脆的松露豆腐,一品开背虾,酱烤活鲈鱼,秘制烤肉,冰淇淋烤布雷,蒜蓉粉丝扇贝,蛋黄鸡翅,鲈鱼,鸡翅"
袁记云饺(南京市鼓楼区上海路店),,,,,,,,,,汉口西路2-2号,"118.773546,32.054839",餐饮服务;中餐厅;特色/地方风味餐厅,13955472952;18251849364,38.0,4.2,07:00-19:00,周一至周日 07:00-19:00,"云吞,堂食"
煲仔皇(珠江路金鹰店),,,,,,,,,,珠江路1号珠江路金鹰AB2层FB209号,"118.784788,32.051360",餐饮服务;餐饮相关场所;餐饮相关,17312141908,35.0,4.1,09:30-21:00,周一至周日 09:30-21:00,"小酥肉,腊味四宝煲仔饭,老鸭炖盅,煲仔皇,腊味皇煲煲仔饭,香菇滑鸡煲仔饭,腊肠滑鸡煲仔饭,煲仔饭"
匠二家,,,,,,,,,,汉口西路3-8(桂花鸭旁边巷子往里10米),"118.773501,32.054539",餐饮服务;外国餐厅;日本料理,15751838299;18551661642,,4.1,08:00-20:00,周一至周日 08:00-20:00,
同堂韩国料理(汉口西路),,,,,,,,,,汉口西路6-2号袁记云饺旁边巷子如家酒店对面韩国料理寿司烤肉石锅拌饭火锅炒菜烤串汤饼冷面炸酱面韩式炸鸡,"118.773517,32.054800",餐饮服务;外国餐厅;韩国料理,025-83303836;025-83323589;13770510688,47.0,4.6,10:00-22:00,周一至周日 10:00-22:00,"韩国料理,拌饭,年糕,石锅拌饭,部队火锅,烤肉,炸鸡"
井格重庆火锅(南京珠江路金鹰店),,,,,,,,,,珠江路1号金鹰北馆F3层,"118.784726,32.051252",餐饮服务;中餐厅;火锅店,025-88816580,,4.4,10:00-22:00,周一至周日 10:00-22:00,重庆火锅
三娃西安特色面馆(吉兆花园店),,,,,,,,,,吉兆营吉兆花园8栋109室(吉兆营清真寺对面),"118.785468,32.052324",餐饮服务;中餐厅;特色/地方风味餐厅,13770327304,12.0,4.3,07:15-21:00,周一至周日 07:15-21:00,"肉夹馍纯瘦,凉皮,岐山臊子面,油泼扯面,羊肉泡馍,腊汁肉夹馍,鸡蛋凉面,肉夹馍肥瘦,杂酱肉沫拌,三鲜炒面,鸡蛋炒面,西安拉条子,羊肉汤,五香羊肉面,杂酱凉面"
台式烩饭(金银街小区店),,,,,,,,,,上海路158号1栋2单元,"118.774736,32.057582",餐饮服务;中餐厅;台湾菜,025-83308211,17.0,4.4,09:00-22:00,周一至周日 09:00-22:00,
老街大肉面(南阴阳营小区南区店),,,,,,,,,,南阴阳营1号103室(云南路地铁站2号口步行430米),"118.773606,32.055539",餐饮服务;中餐厅;中餐厅,15150539831,20.0,4.5,07:00-19:30,周一至周日 07:00-19:30,"大肉面,红烧肉"
北京烤鸭,,,,,,,,,,南秀大厦北门旁,"118.773471,32.054819",餐饮服务;餐饮相关场所;餐饮相关,18061250263,106.0,4.3,08:00-22:00,周一至周日 08:00-22:00,北京烤鸭
丹枫雨露(广州路店),,,,,,,,,,广州路5号(珠江路地铁站1号口步行200米),"118.782808,32.049751",餐饮服务;中餐厅;中餐厅|生活服务;美容美发店;美容美发店,025-86679002,114.0,4.2,10:30-23:30,周一至周日 10:30-23:30,
POETS泰狮(金鹰北馆店),,,,,,,,,,珠江路1号金鹰北馆105室,"118.784695,32.051106",餐饮服务;外国餐厅;泰国/越南菜品餐厅,025-88802430,129.0,4.9,10:30-22:30,周一至周日 10:30-22:30,"泰式奶茶,虾仁,鲍鱼,鱿鱼,鸡肉,大虾,烤串,牛肉,鸡肉串,冬阴功汤,菠萝炒饭,油条,蟹肉,炒饭,拌饭"
老乡鸡(金鹰购物中心店),,,,,,,,,,珠江路金鹰天地负一楼(珠江路地铁站4号口旁),"118.784320,32.050730",餐饮服务;餐饮相关场所;餐饮相关,4007661777,18.0,4.4,10:00-21:30,周一至周日 10:00-21:30,"农家小炒肉,肥西老母鸡汤,葱油鸡,梅菜扣肉,西红柿炒鸡蛋,老母鸡汤"
米斯特比萨(金鹰北馆店),,,,,,,,,,金鹰北馆(珠江路地铁站3号口步行130米),"118.784899,32.051337",餐饮服务;快餐厅;快餐厅,025-86556923,,3.9,10:00-22:00,周一至周日 10:00-22:00,披萨
芾·西贡越南餐厅(金鹰南馆店),,,,,,,,,,珠江路1号金鹰国际购物中心南馆5楼,"118.784542,32.050899",餐饮服务;外国餐厅;西餐厅(综合风味),025-85208521;18724011515,72.0,4.3,10:00-21:30,周一至周日 10:00-21:30,"香芋糯米糕,火车头河粉,小吃拼盘,香茅焗鲈鱼,香茅鸡翅,下龙湾甘蔗虾,芒果米糕,鲜椰菠萝炒饭,越式蒸肠粉,虾仁青木瓜丝,酸辣海鲜河粉,炸春卷,香茅鸡腿,榴莲糯米糕,椰汁咖喱鸡,糯米糕,鸡腿,菠萝炒饭"
老地方(南京鼓楼区),,,,,,,,,,上海路160号金银街(云南路地铁站2号口步行150米),"118.774575,32.057598",餐饮服务;中餐厅;中餐厅,025-86636278;13016960248,40.0,4.4,10:30-21:00,周一至周日 10:30-21:00,酸菜鱼
南京宝莱纳啤酒花园,,,,,,,,,,广州路123号苏宁环球大厦斜对面,"118.775359,32.050370",餐饮服务;外国餐厅;西餐厅(综合风味),025-83117188;025-83233999,115.0,4.5,11:00-02:30,周一至周日 11:00-02:30,"慕尼黑黑啤,香肠拼盘,啤酒,德式烤猪肘,英式炸鱼配薯条,土豆泥,黄啤加雪碧,白啤加雪碧,德国猪手,烤牛排,烤鸡翅膀,白黄黑啤酒,洋葱圈,意式肉酱面,牛角面包,精酿啤酒,香肠,猪肘"
港师傅·菠萝包(金银街店),,,,,,,,,,上海路金银街1-1号(云南路地铁站2号口步行170米),"118.774663,32.057780",餐饮服务;餐饮相关场所;餐饮相关,13910617685,,4.3,12:00-21:00,周一至周日 12:00-21:00,菠萝包
杰克地方西餐厅(上海路店),,,,,,,,,,上海路160号(云南路地铁站2号口步行160米),"118.774482,32.057584",餐饮服务;外国餐厅;西餐厅(综合风味),025-83323616;13645197350,70.0,4.3,10:30-24:00,周一至周日 10:30-24:00,"香烤鸡翅,奶油蘑菇汤,切片,越南红心火龙果切,意大利海鲜汤,上海8424无籽西瓜,卡布拉那,日式咖喱牛肉饭,扒火腿芝士三明治,泰国芒果,日式咖喱鸡饭,咖喱猪排饭,菲律宾凤梨,优质红富士,2个,埃及甜橙,奶油芝士汁,意式蔬菜汤,玛格丽塔披萨（12寸）,日式牛肉饭,新奇士橙,美国大红提,1斤,越南白心火龙果切,蒜蓉面包,肉眼牛排,玛格丽塔披萨（9寸）,香蕉,5根,海鲜汁,日式猪排饭,松子香草汁,培根奶酪土豆,越南白心火龙果,1个,越南红心火龙果,优质雪梨,意面"
京和风食堂·锅物串烧定食(珠江路金鹰店),,,,,,,,,,珠江路金鹰购物中心负一层AB1-00059商铺,"118.784619,32.050758",餐饮服务;快餐厅;快餐厅,13851803592;18014842625,53.0,4.3,10:00-21:30,周一至周日 10:00-21:30,"牛肉,寿喜锅"
皆道拌麻辣烫(吉兆花园店),,,,,,,,,,吉兆花园9一3号(珠江路地铁站3号口步行210米),"118.785811,32.052454",餐饮服务;快餐厅;快餐厅,13770330520;15722927830,31.0,4.1,24小时营业,周一至周日 00:00-24:00,"麻辣烫,麻辣拌"
七侍SEVENTOR(金鹰北馆店),,,,,,,,,,金鹰北馆(珠江路地铁站4号口步行140米),"118.785036,32.051204",餐饮服务;中餐厅;中餐厅,025-88816976,,4.7,11:00-22:00,周一至周日 11:00-22:00,"寿喜锅,鱿鱼,豆腐,三文鱼,雪媚娘,猪排饭,猪排,牛肉,鱼子酱,鹅肝,甜筒,牛肉丸"
东北水饺五谷渔粉,,,,,,,,,,新街口街道丹凤街尖角营4室103室,"118.785943,32.055983",餐饮服务;中餐厅;中餐厅,13644543886;15802421577,21.0,4.5,11:00-22:00,周一至周日 11:00-22:00,锅包肉
小杨砂锅,,,,,,,,,,唱经楼西街59号(珠江路地铁站3号口步行420米),"118.786166,32.053630",餐饮服务;中餐厅;中餐厅,19941985747,,4.4,,,"芋圆,炸酱面"
杨记面馆(丹凤店),,,,,,,,,,丹凤街唱经楼西街59号,"118.786182,32.053679",餐饮服务;中餐厅;中餐厅,13951870298;18652926978,20.0,4.5,07:30-19:30,周一至周日 07:30-19:30,
鸡鸣汤包(汉口西路店),,,,,,,,,,汉口西路22号一楼苏果超市西侧,"118.773208,32.054830",餐饮服务;中餐厅;中餐厅,025-57714551;13337707303;13901592602,21.0,4.8,06:30-21:00,周一至周日 06:30-21:00,"鸡汁汤包,蟹黄汤包,鸡汤馄饨,金牌鸭血粉丝汤,菊叶汤包,桂花糖芋苗,赤豆小元宵,鸡肫鸡丝面/米线,肉包,糖芋苗,大肉包,汤包,鸭血粉丝汤,豆沙包"
光头鸡(尖角营店),,,,,,,,,,丹凤街尖角营4号(鼓楼地铁站1号口步行490米),"118.785958,32.056049",餐饮服务;餐饮相关场所;餐饮相关,13584009610,83.0,4.1,11:00-03:00,周一至周日 11:00-03:00,
紫滇源云南生态菜(丹凤街店),,,,,,,,,,唱经楼西街59号103室,"118.786205,32.053553",餐饮服务;中餐厅;云贵菜,025-86461717,73.0,4.5,11:00-14:00 16:30-21:00,"周一至周日 11:00-14:00,16:30-21:00 2025-01-28至2025-01-28 全天关闭","柠檬手撕鸡,香茅草烤罗非鱼,老奶洋芋,菠萝饭,酸腌菜炒肉,小锅米线,烤猪皮,鸡丝凉米线,酸木瓜炒牛肉,豌豆粉米线,傣家竹筒饭,烤牛舌,火烤五花肉,茉莉花炒鸡蛋,酸腌菜炒洋芋,手抓饭,小炒黄牛肉,牛肉"
紫菜馄饨(唱经楼西店),,,,,,,,,,唱经楼西59号(珠江路地铁站3号口步行470米),"118.786250,32.053618",餐饮服务;中餐厅;中餐厅,13584097758,8.0,4.1,05:30-13:48,周一至周日 05:30-13:48,
泰姬玛哈印度料理(上海路店),,,,,,,,,,上海路187-1号(云南路地铁站2号口步行390米),"118.773471,32.056300",餐饮服务;外国餐厅;印度风味,,84.0,4.2,10:30-22:30,周一至周日 10:30-22:30,
紫燕百味鸡(上海路店),,,,,,,,,,汉口西路22号上海路农贸市场内卤菜熟食4-6号,"118.773087,32.054873",餐饮服务;中餐厅;中餐厅,13350754178,35.0,4.5,08:00-18:30,周一至周日 08:00-18:30,"藤椒鸡,夫妻肺片,百味鸡"
陇上秦轩(金鹰购物中心店),,,,,,,,,,珠江路1号金鹰国际购物中心(珠江路店)南馆B1层,"118.784747,32.050676",餐饮服务;中餐厅;中餐厅,18020125987,,4.2,,,
滕家大院,,,,,,,,,,湖南路街道北京西路12号,"118.776641,32.059392",体育休闲服务;休闲场所;休闲场所,,,4.3,09:00-14:00 16:00-22:00,"周一至周日 09:00-14:00,16:00-22:00",
徐家酥烧饼,,,,,,,,,,唱经楼西街59号(珠江路地铁站3号口步行480米),"118.786316,32.053608",餐饮服务;快餐厅;快餐厅,13057695865,4.0,3.9,06:30-18:00,周一至周日 06:30-18:00,酥烧饼
靖小馆·大馄饨(上海路店),,,,,,,,,,上海路209号1幢101室,"118.774093,32.057439",餐饮服务;中餐厅;中餐厅,17372952282,32.0,4.4,10:00-21:00,周一至周日 10:00-21:00,"大馄饨,卤鸡爪"
